,crop_path,painting_name,no_of_descriptors,no_of_matches,dist_median,dist_mean,dist_std,no_of_outliers,no_of_inliers,homography_norm,homography_det,directory,origin_painting,class,inliers_ratio,matches_ratio,inliers_to_descriptors_ratio,classification,set
9767,.\objects\paintings\TheSermonOfSaintJohnTheBaptist\crops\person\TheSermonOfSaintJohnTheBaptist20.jpg,TheFightBetweenCarnivalAndLent,6504,177.0,195.25880432128903,196.1449228922526,50.12565940195551,170.0,7.0,1235.870089780302,5.200033335850066e-05,paintings,TheSermonOfSaintJohnTheBaptist,false,0.03954802259887006,0.0272140221402214,0.001076260762607626,0,train
16067,.\objects\reproductions\ChildrensGames\crops\person\ChildrensGames_rep_256.jpg,TheAdorationOfTheKings,93,1.0,,,,,0.0,,,reproductions,ChildrensGames,false,0.0,0.010752688172043012,0.0,0,train
67410,.\objects\reproductions\TheTriumphOfTheDeath\crops\person\TheTriumphOfDeath_rep_016.jpg,ChildrensGames,46,1.0,,,,,0.0,,,reproductions,TheTriumphOfTheDeath,false,0.0,0.021739130434782608,0.0,0,train
43802,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_688.jpg,TheLandOfCockaigne,148,4.0,,,,,0.0,,,reproductions,TheFightBetweenCarnivalAndLent,false,0.0,0.02702702702702703,0.0,0,train
40354,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_348.jpg,ChildrensGames,74,1.0,,,,,0.0,,,reproductions,TheFightBetweenCarnivalAndLent,false,0.0,0.013513513513513514,0.0,0,train
27774,.\objects\reproductions\TheCornHarvest\crops\person\TheCornHarvest_rep_012.jpg,TheWeddingDance,49,1.0,,,,,0.0,,,reproductions,TheCornHarvest,false,0.0,0.02040816326530612,0.0,0,train
110,.\objects\paintings\ChildrensGames\crops\person\ChildrensGames104.jpg,TheWeddingDance,139,5.0,,,,,0.0,,,paintings,ChildrensGames,false,0.0,0.03597122302158273,0.0,0,train
34364,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_067.jpg,ThePeasantWedding,5,0.0,,,,,0.0,,,reproductions,TheFightBetweenCarnivalAndLent,false,0.0,0.0,0.0,0,train
7261,.\objects\paintings\ThePeasantWedding\crops\person\ThePeasantWedding2.jpg,TheTriumphOfTheDeath,144,0.0,,,,,0.0,,,paintings,ThePeasantWedding,false,0.0,0.0,0.0,0,train
31250,.\objects\reproductions\TheDutchProverbs\crops\person\TheDutchProverbs_rep_28.jpg,ChildrensGames,247,9.0,,,,,0.0,,,reproductions,TheDutchProverbs,false,0.0,0.03643724696356275,0.0,0,train
10360,.\objects\paintings\TheWeddingDance\crops\person\TheWeddingDance21.jpg,TheLandOfCockaigne,237,9.0,,,,,0.0,,,paintings,TheWeddingDance,false,0.0,0.0379746835443038,0.0,0,train
68796,.\objects\reproductions\TheTriumphOfTheDeath\crops\person\TheTriumphOfDeath_rep_15.jpg,ThePeasantWedding,755,19.0,233.53585815429688,223.75510125411185,42.36211695374097,15.0,4.0,523.2560466077199,-1.4131546095230405,reproductions,TheTriumphOfTheDeath,false,0.21052631578947367,0.025165562913907286,0.005298013245033113,0,train
15256,.\objects\reproductions\ChildrensGames\crops\person\ChildrensGames_rep_2109.jpg,TheLandOfCockaigne,406,8.0,,,,,0.0,,,reproductions,ChildrensGames,false,0.0,0.019704433497536946,0.0,0,train
62219,.\objects\reproductions\TheProcessionToCalvary\crops\person\TheProcessionToCalvary_rep_363.jpg,ThePeasantDance,17,2.0,,,,,0.0,,,reproductions,TheProcessionToCalvary,false,0.0,0.11764705882352941,0.0,0,train
345,.\objects\paintings\ChildrensGames\crops\person\ChildrensGames18.jpg,ThePeasantDance,112,2.0,,,,,0.0,,,paintings,ChildrensGames,false,0.0,0.017857142857142856,0.0,0,train
24293,.\objects\reproductions\MassacreOfTheInnocents\crops\person\MassacreOfTheInnocents_rep_716.jpg,TheDutchProverbs,142,8.0,,,,,0.0,,,reproductions,MassacreOfTheInnocents,false,0.0,0.056338028169014086,0.0,0,train
28621,.\objects\reproductions\TheDutchProverbs\crops\person\TheDutchProverbs_rep_013.jpg,TheSermonOfSaintJohnTheBaptist,150,4.0,,,,,0.0,,,reproductions,TheDutchProverbs,false,0.0,0.02666666666666667,0.0,0,train
74011,.\objects\reproductions\TheWineOfSaintMartinsDay\crops\person\TheWineOfSaintMartinDay_rep_176.jpg,TheLandOfCockaigne,43,1.0,,,,,0.0,,,reproductions,TheWineOfSaintMartinsDay,false,0.0,0.023255813953488372,0.0,0,train
46950,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_844.jpg,TheCornHarvest,96,4.0,,,,,0.0,,,reproductions,TheFightBetweenCarnivalAndLent,false,0.0,0.041666666666666664,0.0,0,train
24077,.\objects\reproductions\MassacreOfTheInnocents\crops\person\MassacreOfTheInnocents_rep_647.jpg,TheTriumphOfTheDeath,180,10.0,177.27218627929688,190.34493103027344,35.979255699386734,6.0,4.0,1872.2648927984048,-2.1270664063323883,reproductions,MassacreOfTheInnocents,false,0.4,0.05555555555555555,0.022222222222222223,0,train
67339,.\objects\reproductions\TheTriumphOfTheDeath\crops\person\TheTriumphOfDeath_rep_011.jpg,ThePeasantDance,125,3.0,,,,,0.0,,,reproductions,TheTriumphOfTheDeath,false,0.0,0.024,0.0,0,train
52907,.\objects\reproductions\ThePeasantWedding\crops\person\ThePeasantWedding_rep_129.jpg,ThePeasantDance,341,10.0,183.0542984008789,169.6211151123047,50.675217426064265,6.0,4.0,332.5651377368904,-0.7464320715821171,reproductions,ThePeasantWedding,false,0.4,0.02932551319648094,0.011730205278592375,0,train
55552,.\objects\reproductions\ThePeasantWedding\crops\person\ThePeasantWedding_rep_531.jpg,TheWeddingDance,202,10.0,236.5376892089844,228.79424209594723,50.64182981549505,6.0,4.0,1041.515917618298,-0.0154348886920583,reproductions,ThePeasantWedding,false,0.4,0.04950495049504951,0.019801980198019802,0,train
31904,.\objects\reproductions\TheDutchProverbs\crops\person\TheDutchProverbs_rep_344.jpg,TheWeddingDance,106,4.0,,,,,0.0,,,reproductions,TheDutchProverbs,false,0.0,0.03773584905660377,0.0,0,train
2281,.\objects\paintings\MassacreOfTheInnocents\crops\person\MassacreOfTheInnocents36.jpg,ThePeasantDance,91,5.0,,,,,0.0,,,paintings,MassacreOfTheInnocents,false,0.0,0.054945054945054944,0.0,0,train
59384,.\objects\reproductions\TheProcessionToCalvary\crops\person\TheProcessionToCalvary_rep_2104.jpg,TheFallofTheRebelAngels,315,10.0,248.7045440673828,236.8318374633789,35.87171490301873,6.0,4.0,2477.896796366111,-0.0166606985987703,reproductions,TheProcessionToCalvary,false,0.4,0.031746031746031744,0.012698412698412698,0,train
73759,.\objects\reproductions\TheWineOfSaintMartinsDay\crops\person\TheWineOfSaintMartinDay_rep_161.jpg,TheSermonOfSaintJohnTheBaptist,42,1.0,,,,,0.0,,,reproductions,TheWineOfSaintMartinsDay,false,0.0,0.023809523809523808,0.0,0,train
19340,.\objects\reproductions\MassacreOfTheInnocents\crops\person\MassacreOfTheInnocents_rep_117.jpg,TheSermonOfSaintJohnTheBaptist,51,1.0,,,,,0.0,,,reproductions,MassacreOfTheInnocents,false,0.0,0.0196078431372549,0.0,0,train
57459,.\objects\reproductions\ThePeasantWedding\crops\person\ThePeasantWedding_rep_85.jpg,MadMeg,68,3.0,,,,,0.0,,,reproductions,ThePeasantWedding,false,0.0,0.04411764705882353,0.0,0,train
72877,.\objects\reproductions\TheWineOfSaintMartinsDay\crops\person\TheWineOfSaintMartinDay_rep_110.jpg,TheProcessionToCalvary,43,1.0,,,,,0.0,,,reproductions,TheWineOfSaintMartinsDay,false,0.0,0.023255813953488372,0.0,0,train
50634,.\objects\reproductions\ThePeasantDance\crops\person\ThePeasantDance_rep_221.jpg,TheLandOfCockaigne,76,0.0,,,,,0.0,,,reproductions,ThePeasantDance,false,0.0,0.0,0.0,0,train
38883,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_217.jpg,MadMeg,45,3.0,,,,,0.0,,,reproductions,TheFightBetweenCarnivalAndLent,false,0.0,0.06666666666666667,0.0,0,train
48214,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_926.jpg,TheCornHarvest,48,0.0,,,,,0.0,,,reproductions,TheFightBetweenCarnivalAndLent,false,0.0,0.0,0.0,0,train
47700,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_887.jpg,MassacreOfTheInnocents,1313,21.0,228.84710693359372,221.2223198300316,40.49537598177931,16.0,5.0,867.9619416156926,0.000841490274457,reproductions,TheFightBetweenCarnivalAndLent,false,0.23809523809523808,0.015993907083015995,0.003808073115003808,0,train
12043,.\objects\reproductions\ChildrensGames\crops\person\ChildrensGames_rep_021.jpg,TheProcessionToCalvary,11,0.0,,,,,0.0,,,reproductions,ChildrensGames,false,0.0,0.0,0.0,0,train
27861,.\objects\reproductions\TheCornHarvest\crops\person\TheCornHarvest_rep_018.jpg,TheDutchProverbs,37,1.0,,,,,0.0,,,reproductions,TheCornHarvest,false,0.0,0.02702702702702703,0.0,0,train
40957,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_419.jpg,TheProcessionToCalvary,211,12.0,187.2656936645508,197.8044287363688,53.26810529963675,8.0,4.0,1371.128483351464,-0.0337899443292868,reproductions,TheFightBetweenCarnivalAndLent,false,0.3333333333333333,0.05687203791469194,0.018957345971563982,0,train
10390,.\objects\paintings\TheWeddingDance\crops\person\TheWeddingDance23.jpg,TheFallofTheRebelAngels,283,6.0,,,,,0.0,,,paintings,TheWeddingDance,false,0.0,0.02120141342756184,0.0,0,train
45516,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_788.jpg,ThePeasantWedding,71,0.0,,,,,0.0,,,reproductions,TheFightBetweenCarnivalAndLent,false,0.0,0.0,0.0,0,train
40608,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_361.jpg,TheWeddingDance,60,1.0,,,,,0.0,,,reproductions,TheFightBetweenCarnivalAndLent,false,0.0,0.016666666666666666,0.0,0,train
47590,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_880.jpg,TheCornHarvest,109,0.0,,,,,0.0,,,reproductions,TheFightBetweenCarnivalAndLent,false,0.0,0.0,0.0,0,train
50993,.\objects\reproductions\ThePeasantDance\crops\person\ThePeasantDance_rep_241.jpg,TheWineOfSaintMartinsDay,425,11.0,223.42784118652344,211.19822762229225,49.32029705842102,7.0,4.0,652.5794164622595,9.682431425879216,reproductions,ThePeasantDance,false,0.36363636363636365,0.02588235294117647,0.009411764705882352,0,train
23828,.\objects\reproductions\MassacreOfTheInnocents\crops\person\MassacreOfTheInnocents_rep_633.jpg,TheCornHarvest,289,16.0,170.9889144897461,183.4601788520813,46.2660826979888,12.0,4.0,3240.2141173356663,-9.516544764359647,reproductions,MassacreOfTheInnocents,false,0.25,0.05536332179930796,0.01384083044982699,0,train
37126,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_1111.jpg,TheCornHarvest,679,25.0,214.9511566162109,206.61200134277345,37.69987777309518,20.0,5.0,1861.062620351212,0.402483418579395,reproductions,TheFightBetweenCarnivalAndLent,false,0.2,0.036818851251840944,0.007363770250368188,0,train
58092,.\objects\reproductions\TheProcessionToCalvary\crops\person\TheProcessionToCalvary_rep_114.jpg,ThePeasantWedding,191,6.0,,,,,0.0,,,reproductions,TheProcessionToCalvary,false,0.0,0.031413612565445025,0.0,0,train
71068,.\objects\reproductions\TheWeddingDance\crops\person\TheWeddingDance_rep_222.jpg,ThePeasantWedding,79,2.0,,,,,0.0,,,reproductions,TheWeddingDance,false,0.0,0.02531645569620253,0.0,0,train
48401,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_936.jpg,TheWineOfSaintMartinsDay,332,7.0,,,,,0.0,,,reproductions,TheFightBetweenCarnivalAndLent,false,0.0,0.02108433734939759,0.0,0,train
6779,.\objects\paintings\ThePeasantDance\crops\person\ThePeasantDance34.jpg,TheProcessionToCalvary,2630,64.0,178.06156158447266,174.7944741845131,58.19834987638201,55.0,9.0,2535.365509337108,-0.0003093319435761,paintings,ThePeasantDance,false,0.140625,0.024334600760456272,0.0034220532319391636,0,train
53174,.\objects\reproductions\ThePeasantWedding\crops\person\ThePeasantWedding_rep_144.jpg,TheCornHarvest,159,3.0,,,,,0.0,,,reproductions,ThePeasantWedding,false,0.0,0.018867924528301886,0.0,0,train
57255,.\objects\reproductions\ThePeasantWedding\crops\person\ThePeasantWedding_rep_821.jpg,TheDutchProverbs,46,2.0,,,,,0.0,,,reproductions,ThePeasantWedding,false,0.0,0.043478260869565216,0.0,0,train
48928,.\objects\reproductions\TheLandOfCockaigne\crops\person\TheLandOfCockaigne_rep_05.jpg,TheWeddingDance,5117,136.0,222.77777099609372,218.6007819456213,47.09884567048458,130.0,6.0,10002.157093090562,3485932.6788957524,reproductions,TheLandOfCockaigne,false,0.04411764705882353,0.026578073089700997,0.001172562048075044,0,train
71241,.\objects\reproductions\TheWeddingDance\crops\person\TheWeddingDance_rep_29.jpg,TheFightBetweenCarnivalAndLent,69,1.0,,,,,0.0,,,reproductions,TheWeddingDance,false,0.0,0.014492753623188406,0.0,0,train
64124,.\objects\reproductions\TheSermonOfSaintJohnTheBaptist\crops\person\TheSermonOfTheSaintJohnTheBaptist_rep_023.jpg,ThePeasantWedding,555,13.0,216.4763336181641,204.98482102614184,35.39763662948848,9.0,4.0,3543.6316323529554,-0.2855188396576957,reproductions,TheSermonOfSaintJohnTheBaptist,false,0.3076923076923077,0.023423423423423424,0.007207207207207207,0,train
67976,.\objects\reproductions\TheTriumphOfTheDeath\crops\person\TheTriumphOfDeath_rep_048.jpg,TheFallofTheRebelAngels,51,2.0,,,,,0.0,,,reproductions,TheTriumphOfTheDeath,false,0.0,0.0392156862745098,0.0,0,train
65043,.\objects\reproductions\TheSermonOfSaintJohnTheBaptist\crops\person\TheSermonOfTheSaintJohnTheBaptist_rep_131.jpg,MadMeg,59,1.0,,,,,0.0,,,reproductions,TheSermonOfSaintJohnTheBaptist,false,0.0,0.01694915254237288,0.0,0,train
39361,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_243.jpg,TheWineOfSaintMartinsDay,35,0.0,,,,,0.0,,,reproductions,TheFightBetweenCarnivalAndLent,false,0.0,0.0,0.0,0,train
48728,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_955.jpg,TheFallofTheRebelAngels,113,6.0,,,,,0.0,,,reproductions,TheFightBetweenCarnivalAndLent,false,0.0,0.05309734513274336,0.0,0,train
24382,.\objects\reproductions\MassacreOfTheInnocents\crops\person\MassacreOfTheInnocents_rep_720.jpg,TheWeddingDance,68,1.0,,,,,0.0,,,reproductions,MassacreOfTheInnocents,false,0.0,0.014705882352941176,0.0,0,train
28094,.\objects\reproductions\TheCornHarvest\crops\person\TheCornHarvest_rep_07.jpg,TheWeddingDance,35,0.0,,,,,0.0,,,reproductions,TheCornHarvest,false,0.0,0.0,0.0,0,train
63426,.\objects\reproductions\TheProcessionToCalvary\crops\person\TheProcessionToCalvary_rep_470.jpg,ChildrensGames,262,5.0,,,,,0.0,,,reproductions,TheProcessionToCalvary,false,0.0,0.019083969465648856,0.0,0,train
27583,.\objects\reproductions\TheAdorationOfTheKings\crops\person\TheAdorationOfTheKings_rep_242.jpg,TheWineOfSaintMartinsDay,731,16.0,227.204345703125,220.00803470611567,37.12684931940925,12.0,4.0,1615.9353208693967,4.302687239577542,reproductions,TheAdorationOfTheKings,false,0.25,0.02188782489740082,0.005471956224350205,0,train
69045,.\objects\reproductions\TheTriumphOfTheDeath\crops\person\TheTriumphOfDeath_rep_164.jpg,TheAdorationOfTheKings,206,7.0,,,,,0.0,,,reproductions,TheTriumphOfTheDeath,false,0.0,0.03398058252427184,0.0,0,train
25846,.\objects\reproductions\TheAdorationOfTheKings\crops\person\TheAdorationOfTheKings_rep_018.jpg,TheFallofTheRebelAngels,176,5.0,,,,,0.0,,,reproductions,TheAdorationOfTheKings,false,0.0,0.028409090909090908,0.0,0,train
42401,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_6107.jpg,TheWineOfSaintMartinsDay,207,5.0,,,,,0.0,,,reproductions,TheFightBetweenCarnivalAndLent,false,0.0,0.024154589371980676,0.0,0,train
44337,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_720.jpg,TheWineOfSaintMartinsDay,46,1.0,,,,,0.0,,,reproductions,TheFightBetweenCarnivalAndLent,false,0.0,0.021739130434782608,0.0,0,train
53502,.\objects\reproductions\ThePeasantWedding\crops\person\ThePeasantWedding_rep_162.jpg,TheSermonOfSaintJohnTheBaptist,512,15.0,200.094970703125,207.8002695719401,42.815663190031,11.0,4.0,3956.166144189257,0.9472635581516908,reproductions,ThePeasantWedding,false,0.26666666666666666,0.029296875,0.0078125,0,train
56543,.\objects\reproductions\ThePeasantWedding\crops\person\ThePeasantWedding_rep_728.jpg,TheTriumphOfTheDeath,126,3.0,,,,,0.0,,,reproductions,ThePeasantWedding,false,0.0,0.023809523809523808,0.0,0,train
58389,.\objects\reproductions\TheProcessionToCalvary\crops\person\TheProcessionToCalvary_rep_131.jpg,TheAdorationOfTheKings,47,1.0,,,,,0.0,,,reproductions,TheProcessionToCalvary,false,0.0,0.02127659574468085,0.0,0,train
68108,.\objects\reproductions\TheTriumphOfTheDeath\crops\person\TheTriumphOfDeath_rep_110.jpg,ThePeasantWedding,146,4.0,,,,,0.0,,,reproductions,TheTriumphOfTheDeath,false,0.0,0.0273972602739726,0.0,0,train
2601,.\objects\paintings\TheAdorationOfTheKings\crops\person\TheAdorationOfTheKings10.jpg,ThePeasantDance,40,3.0,,,,,0.0,,,paintings,TheAdorationOfTheKings,false,0.0,0.075,0.0,0,train
56936,.\objects\reproductions\ThePeasantWedding\crops\person\ThePeasantWedding_rep_750.jpg,TheFallofTheRebelAngels,1016,44.0,180.1880569458008,184.6292592828924,52.60911095109133,40.0,4.0,1469.368045748998,0.0588649828048989,reproductions,ThePeasantWedding,false,0.09090909090909091,0.04330708661417323,0.003937007874015748,0,train
37696,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_139.jpg,TheWeddingDance,180,7.0,,,,,0.0,,,reproductions,TheFightBetweenCarnivalAndLent,false,0.0,0.03888888888888889,0.0,0,train
69106,.\objects\reproductions\TheTriumphOfTheDeath\crops\person\TheTriumphOfDeath_rep_168.jpg,ChildrensGames,1228,32.0,227.3614730834961,221.25718545913696,34.577022884102846,27.0,5.0,1855.0175892903785,0.1233027501241866,reproductions,TheTriumphOfTheDeath,false,0.15625,0.026058631921824105,0.004071661237785016,0,train
17324,.\objects\reproductions\ChildrensGames\crops\person\ChildrensGames_rep_437.jpg,TheSermonOfSaintJohnTheBaptist,160,2.0,,,,,0.0,,,reproductions,ChildrensGames,false,0.0,0.0125,0.0,0,train
33410,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_013.jpg,ChildrensGames,19,1.0,,,,,0.0,,,reproductions,TheFightBetweenCarnivalAndLent,false,0.0,0.05263157894736842,0.0,0,train
51848,.\objects\reproductions\ThePeasantDance\crops\person\ThePeasantDance_rep_35.jpg,TheFallofTheRebelAngels,574,20.0,192.5695953369141,174.34438285827636,64.27546757610695,15.0,5.0,6989.471031267607,373.8125696589785,reproductions,ThePeasantDance,false,0.25,0.03484320557491289,0.008710801393728223,0,train
30976,.\objects\reproductions\TheDutchProverbs\crops\person\TheDutchProverbs_rep_225.jpg,TheWeddingDance,131,2.0,,,,,0.0,,,reproductions,TheDutchProverbs,false,0.0,0.015267175572519083,0.0,0,train
19483,.\objects\reproductions\MassacreOfTheInnocents\crops\person\MassacreOfTheInnocents_rep_125.jpg,TheProcessionToCalvary,71,1.0,,,,,0.0,,,reproductions,MassacreOfTheInnocents,false,0.0,0.014084507042253521,0.0,0,train
6394,.\objects\paintings\ThePeasantDance\crops\person\ThePeasantDance12.jpg,ThePeasantWedding,252,7.0,,,,,0.0,,,paintings,ThePeasantDance,false,0.0,0.027777777777777776,0.0,0,train
1909,.\objects\paintings\MassacreOfTheInnocents\crops\person\MassacreOfTheInnocents15.jpg,TheDutchProverbs,72,0.0,,,,,0.0,,,paintings,MassacreOfTheInnocents,false,0.0,0.0,0.0,0,train
57058,.\objects\reproductions\ThePeasantWedding\crops\person\ThePeasantWedding_rep_810.jpg,ChildrensGames,38,1.0,,,,,0.0,,,reproductions,ThePeasantWedding,false,0.0,0.02631578947368421,0.0,0,train
65592,.\objects\reproductions\TheSermonOfSaintJohnTheBaptist\crops\person\TheSermonOfTheSaintJohnTheBaptist_rep_227.jpg,TheFallofTheRebelAngels,33,1.0,,,,,0.0,,,reproductions,TheSermonOfSaintJohnTheBaptist,false,0.0,0.030303030303030304,0.0,0,train
44734,.\objects\reproductions\TheFightBetweenCarnivalAndLent\crops\person\TheFightBetweenCarnivalAndLent_rep_743.jpg,TheSermonOfSaintJohnTheBaptist,103,2.0,,,,,0.0,,,reproductions,TheFightBetweenCarnivalAndLent,false,0.0,0.019417475728155338,0.0,0,train
